participant,trial,task,sentence,total_keyword,count_correct,prompt,answer_secondarytask,response_secondarytask,correctness,rt
651db35fa24e2e0609d14a9f,21,visual,EXP_38_PDM9.mp3,5,2,jellyfish,Yes,Yes,1,1191.2
56522521812a980005fe67cc,7,lexical,EXP_43_PDM9.mp3,3,2,giraffe,No,No,1,305.7
56522521812a980005fe67cc,19,lexical,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,297.7
56522521812a980005fe67cc,24,lexical,EXP_58_PDM9.mp3,3,2,pyjamas,Yes,Yes,1,371.9
56522521812a980005fe67cc,29,lexical,EXP_73_PDM9.mp3,3,2,lighthouse,Yes,Yes,1,1138.8
566c9284d408ea000519c6d7,16,lexical,EXP_58_PDM9.mp3,3,2,pyjamas,Yes,Yes,1,487.7
566c9284d408ea000519c6d7,21,lexical,EXP_26_PDM9.mp3,3,2,hedgehog,No,Yes,0,385.4
566c9284d408ea000519c6d7,24,lexical,EXP_19_PDM9.mp3,3,2,mosquito,No,No,1,323.8
566c9284d408ea000519c6d7,28,lexical,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,316.9
5904f5ca56cdc40001bc5629,26,phonological,EXP_26_PDM9.mp3,3,2,hedgehog,Yes,Yes,1,330.6
5d5338103c1b020018f36359,9,lexical,EXP_58_PDM9.mp3,3,2,pyjamas,Yes,Yes,1,724.2
5d5338103c1b020018f36359,13,lexical,EXP_79_PDM9.mp3,3,2,woodpecker,No,No,1,406.3
5d5338103c1b020018f36359,20,lexical,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,413.6
5d5338103c1b020018f36359,39,lexical,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,434
5d863f244d401800016ece02,12,visual,EXP_67_PDM9.mp3,3,2,slipper,No,No,1,561.4
5d863f244d401800016ece02,31,visual,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,862.1999999
5e0e1f62814bba56ea1a86dd,7,phonological,EXP_43_PDM9.mp3,3,2,giraffe,Yes,Yes,1,318
5e0e1f62814bba56ea1a86dd,16,phonological,EXP_26_PDM9.mp3,3,2,hedgehog,Yes,No,0,327.7
5ef33c05f4c5240413ef9ac2,29,phonological,EXP_54_PDM9.mp3,3,2,reindeer,Yes,Yes,1,326.2
5ef33c05f4c5240413ef9ac2,30,phonological,EXP_26_PDM9.mp3,3,2,hedgehog,Yes,Yes,1,247.3
5ef981cf234db67251c1e0d7,30,lexical,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,973.9
5f47f0dd26b052111e2d323b,28,lexical,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,509.3999999
600cb9f465eb1c40307723a8,28,lexical,EXP_58_PDM9.mp3,3,2,pyjamas,Yes,Yes,1,471.5
630cc9747cb664e8a03c29f0,16,lexical,EXP_27_PDM9.mp3,3,2,microphone,Yes,Yes,1,449.8
63b6f427867a577caa1599ac,10,lexical,EXP_27_PDM9.mp3,3,2,microphone,Yes,Yes,1,495.8
63b727ff899db0b1392413ed,22,visual,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,615.9000001
63d3f99eac52371a49e65825,5,lexical,EXP_26_PDM9.mp3,3,2,hedgehog,No,Yes,0,1517.8
63d3f99eac52371a49e65825,9,lexical,EXP_67_PDM9.mp3,3,2,slipper,Yes,Yes,1,512.8
63d3f99eac52371a49e65825,17,lexical,EXP_43_PDM9.mp3,3,2,giraffe,No,No,1,213.1
63d3f99eac52371a49e65825,35,lexical,EXP_61_PDM9.mp3,3,2,rhino,No,No,1,229.3
63d83a19b8acced30d2e0d32,5,lexical,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,688.8999996
63d83a19b8acced30d2e0d32,11,lexical,EXP_58_PDM9.mp3,3,2,pyjamas,Yes,No,0,561.2999997
6400e3697879c55c323f34d0,4,phonological,EXP_26_PDM9.mp3,3,2,hedgehog,Yes,Yes,1,532.5999999
6400e3697879c55c323f34d0,12,phonological,EXP_79_PDM9.mp3,3,2,woodpecker,No,No,1,427.5
6400e3697879c55c323f34d0,14,phonological,EXP_73_PDM9.mp3,3,2,lighthouse,Yes,Yes,1,492
64626c991bcb3a8bbd2880d8,7,lexical,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,841
64626c991bcb3a8bbd2880d8,21,lexical,EXP_43_PDM9.mp3,3,2,giraffe,No,No,1,255
64626c991bcb3a8bbd2880d8,28,lexical,EXP_27_PDM9.mp3,3,2,microphone,Yes,Yes,1,249
64626c991bcb3a8bbd2880d8,39,lexical,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,219
6474a3e5e30533eab9b00caf,35,visual,EXP_67_PDM9.mp3,3,2,slipper,No,No,1,529.9000001
65181fae8a8ef423f9ec80eb,20,lexical,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,503.8
65181fae8a8ef423f9ec80eb,37,lexical,EXP_67_PDM9.mp3,3,2,slipper,Yes,Yes,1,719.5
651db35fa24e2e0609d14a9f,15,visual,EXP_26_PDM9.mp3,3,2,hedgehog,No,Yes,0,1052.5
651f877f99a86ed3d73471c5,22,phonological,EXP_54_PDM9.mp3,3,2,reindeer,Yes,No,0,463
651f877f99a86ed3d73471c5,27,phonological,EXP_67_PDM9.mp3,3,2,slipper,Yes,Yes,1,657
5d5338103c1b020018f36359,10,lexical,EXP_52_PDM9.mp3,4,2,camera,Yes,No,0,543.3
5ef33c05f4c5240413ef9ac2,14,phonological,EXP_65_PDM9.mp3,4,2,dragonfly,No,Yes,0,401.7
5ef981cf234db67251c1e0d7,4,lexical,EXP_65_PDM9.mp3,4,2,dragonfly,No,No,1,551.5
5ef981cf234db67251c1e0d7,10,lexical,EXP_44_PDM9.mp3,4,2,guitar,Yes,Yes,1,411
5ef981cf234db67251c1e0d7,15,lexical,EXP_56_PDM9.mp3,4,2,penguin,No,No,1,792.4
651db35fa24e2e0609d14a9f,39,visual,EXP_20_PDM9.mp3,4,2,lipstick,No,No,1,773.8
5e0e1f62814bba56ea1a86dd,3,phonological,EXP_72_PDM9.mp3,5,2,kangaroo,No,No,1,1212.9
56522521812a980005fe67cc,9,lexical,EXP_65_PDM9.mp3,4,2,dragonfly,No,No,1,341.4
566c9284d408ea000519c6d7,5,lexical,EXP_20_PDM9.mp3,4,2,lipstick,Yes,Yes,1,558.7
566c9284d408ea000519c6d7,18,lexical,EXP_14_PDM9.mp3,4,2,lizard,No,No,1,319.7
566c9284d408ea000519c6d7,33,lexical,EXP_78_PDM9.mp3,4,2,trampoline,Yes,Yes,1,685.3
5904f5ca56cdc40001bc5629,14,phonological,EXP_78_PDM9.mp3,4,2,trampoline,No,Yes,0,607.1
5d5338103c1b020018f36359,15,lexical,EXP_78_PDM9.mp3,4,2,trampoline,Yes,Yes,1,411.9
5ef33c05f4c5240413ef9ac2,36,phonological,EXP_20_PDM9.mp3,4,2,lipstick,Yes,Yes,1,237.3
5ef981cf234db67251c1e0d7,14,lexical,EXP_41_PDM9.mp3,4,2,chimpanzee,No,No,1,616.6
5f47f0dd26b052111e2d323b,27,lexical,EXP_78_PDM9.mp3,4,2,trampoline,Yes,Yes,1,549.5999999
63b727ff899db0b1392413ed,24,visual,EXP_49_PDM9.mp3,4,2,statue,Yes,No,0,469.5999999
63d3f99eac52371a49e65825,38,lexical,EXP_20_PDM9.mp3,4,2,lipstick,Yes,Yes,1,1083.4
63d3f99eac52371a49e65825,40,lexical,EXP_78_PDM9.mp3,4,2,trampoline,Yes,No,0,247.3
63d83a19b8acced30d2e0d32,15,lexical,EXP_78_PDM9.mp3,4,2,trampoline,Yes,No,0,594.8000002
6400e3697879c55c323f34d0,31,phonological,EXP_78_PDM9.mp3,4,2,trampoline,No,No,1,421.7
6400e3697879c55c323f34d0,34,phonological,EXP_14_PDM9.mp3,4,2,lizard,Yes,Yes,1,437.4000001
65181fae8a8ef423f9ec80eb,33,lexical,EXP_20_PDM9.mp3,4,2,lipstick,Yes,Yes,1,583.3
651db35fa24e2e0609d14a9f,38,visual,EXP_14_PDM9.mp3,4,2,lizard,Yes,Yes,1,893.6
63d3f99eac52371a49e65825,8,lexical,EXP_38_PDM9.mp3,5,2,jellyfish,No,No,1,219.4
650d919db7601b602ef62749,18,lexical,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,309.3
56522521812a980005fe67cc,37,lexical,EXP_05_PDM9.mp3,3,2,basketball,Yes,Yes,1,332.3
56522521812a980005fe67cc,2,lexical,EXP_80_PDM9.mp3,4,2,leopard,No,No,1,545.6
56522521812a980005fe67cc,27,lexical,EXP_56_PDM9.mp3,4,2,penguin,No,No,1,282.6
566c9284d408ea000519c6d7,14,lexical,EXP_52_PDM9.mp3,4,2,camera,Yes,No,0,489.5
566c9284d408ea000519c6d7,30,lexical,EXP_17_PDM9.mp3,4,2,container,Yes,Yes,1,290
566c9284d408ea000519c6d7,34,lexical,EXP_44_PDM9.mp3,4,2,guitar,Yes,Yes,1,765.3
5d5338103c1b020018f36359,3,lexical,EXP_40_PDM9.mp3,4,2,motorbike,Yes,Yes,1,476.3
5d5338103c1b020018f36359,8,lexical,EXP_17_PDM9.mp3,4,2,container,Yes,Yes,1,403.8
5d863f244d401800016ece02,10,visual,EXP_52_PDM9.mp3,4,2,camera,No,Yes,0,1484
5ef33c05f4c5240413ef9ac2,2,phonological,EXP_66_PDM9.mp3,4,2,octopus,No,No,1,371
5ef33c05f4c5240413ef9ac2,13,phonological,EXP_14_PDM9.mp3,4,2,lizard,Yes,Yes,1,239.3000002
5ef33c05f4c5240413ef9ac2,26,phonological,EXP_52_PDM9.mp3,4,2,camera,No,No,1,246.5
630cc9747cb664e8a03c29f0,27,lexical,EXP_66_PDM9.mp3,4,2,octopus,No,No,1,596.7
6400e3697879c55c323f34d0,8,phonological,EXP_80_PDM9.mp3,4,2,leopard,Yes,Yes,1,504.9000001
6400e3697879c55c323f34d0,11,phonological,EXP_66_PDM9.mp3,4,2,octopus,No,No,1,490.8
64626c991bcb3a8bbd2880d8,26,lexical,EXP_40_PDM9.mp3,4,2,motorbike,Yes,Yes,1,180
64626c991bcb3a8bbd2880d8,40,lexical,EXP_78_PDM9.mp3,4,2,trampoline,Yes,Yes,1,222
6474a3e5e30533eab9b00caf,16,visual,EXP_66_PDM9.mp3,4,2,octopus,Yes,Yes,1,564.4000001
650d919db7601b602ef62749,6,lexical,EXP_17_PDM9.mp3,4,2,container,Yes,No,0,335.5
65181fae8a8ef423f9ec80eb,31,lexical,EXP_66_PDM9.mp3,4,2,octopus,No,No,1,1271.6
651db35fa24e2e0609d14a9f,33,visual,EXP_52_PDM9.mp3,4,2,camera,No,No,1,1117.4
566c9284d408ea000519c6d7,26,lexical,EXP_55_PDM9.mp3,5,2,scissors,Yes,No,0,384.4
5d5338103c1b020018f36359,7,lexical,EXP_55_PDM9.mp3,5,2,scissors,Yes,Yes,1,607.4
65181fae8a8ef423f9ec80eb,10,lexical,EXP_76_PDM9.mp3,5,2,headphones,Yes,Yes,1,982.9
566c9284d408ea000519c6d7,6,lexical,EXP_59_PDM9.mp3,5,2,tortoise,No,No,1,679.5
63b727ff899db0b1392413ed,17,visual,EXP_04_PDM9.mp3,4,2,hamster,Yes,Yes,1,858.9000001
566c9284d408ea000519c6d7,13,lexical,EXP_76_PDM9.mp3,5,2,headphones,Yes,Yes,1,355.2
566c9284d408ea000519c6d7,23,lexical,EXP_32_PDM9.mp3,5,2,computer,Yes,Yes,1,559.8
5904f5ca56cdc40001bc5629,1,phonological,EXP_55_PDM9.mp3,5,2,scissors,Yes,Yes,1,555.8
5d5338103c1b020018f36359,19,lexical,EXP_76_PDM9.mp3,5,2,headphones,Yes,Yes,1,479.5
630cc9747cb664e8a03c29f0,11,lexical,EXP_76_PDM9.mp3,5,2,headphones,Yes,Yes,1,427.2
63b727ff899db0b1392413ed,2,visual,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,1690.2
63d3f99eac52371a49e65825,4,lexical,EXP_76_PDM9.mp3,5,2,headphones,Yes,No,0,573.6
6400e3697879c55c323f34d0,6,phonological,EXP_72_PDM9.mp3,5,2,kangaroo,No,Yes,0,638.1000001
64626c991bcb3a8bbd2880d8,23,lexical,EXP_76_PDM9.mp3,5,2,headphones,Yes,Yes,1,319
6474a3e5e30533eab9b00caf,2,visual,EXP_76_PDM9.mp3,5,2,headphones,No,Yes,0,1089.4
6474a3e5e30533eab9b00caf,8,visual,EXP_32_PDM9.mp3,5,2,computer,No,No,1,434.8
6474a3e5e30533eab9b00caf,22,visual,EXP_55_PDM9.mp3,5,2,scissors,Yes,Yes,1,821.3999999
650d919db7601b602ef62749,25,lexical,EXP_72_PDM9.mp3,5,2,kangaroo,No,No,1,381.4
650d919db7601b602ef62749,30,lexical,EXP_55_PDM9.mp3,5,2,scissors,Yes,Yes,1,254.3
651db35fa24e2e0609d14a9f,7,visual,EXP_76_PDM9.mp3,5,2,headphones,No,No,1,840.3
651f877f99a86ed3d73471c5,38,phonological,EXP_32_PDM9.mp3,5,2,computer,No,No,1,1216
63d83a19b8acced30d2e0d32,4,lexical,EXP_05_PDM9.mp3,3,3,basketball,Yes,Yes,1,831.2000003
5d5338103c1b020018f36359,18,lexical,EXP_44_PDM9.mp3,4,3,guitar,Yes,No,0,522.6
5d863f244d401800016ece02,22,visual,EXP_40_PDM9.mp3,4,3,motorbike,Yes,No,0,617.9
5e0e1f62814bba56ea1a86dd,13,phonological,EXP_48_PDM9.mp3,4,3,detector,No,No,1,398.8
5f47f0dd26b052111e2d323b,15,lexical,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,422.4000001
5f47f0dd26b052111e2d323b,16,lexical,EXP_04_PDM9.mp3,4,3,hamster,No,No,1,554
63b6f427867a577caa1599ac,40,lexical,EXP_40_PDM9.mp3,4,3,motorbike,Yes,No,0,1158.6
6400e3697879c55c323f34d0,5,phonological,EXP_48_PDM9.mp3,4,3,detector,No,No,1,448.8
64626c991bcb3a8bbd2880d8,11,lexical,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,543
6474a3e5e30533eab9b00caf,7,visual,EXP_23_PDM9.mp3,4,3,cupboard,Yes,Yes,1,667.3000002
651db35fa24e2e0609d14a9f,26,visual,EXP_40_PDM9.mp3,4,3,motorbike,Yes,Yes,1,708
651f877f99a86ed3d73471c5,20,phonological,EXP_40_PDM9.mp3,4,3,motorbike,No,No,1,936
56522521812a980005fe67cc,4,lexical,EXP_48_PDM9.mp3,4,3,detector,Yes,Yes,1,620.9
56522521812a980005fe67cc,20,lexical,EXP_04_PDM9.mp3,4,3,hamster,No,No,1,266.9
56522521812a980005fe67cc,31,lexical,EXP_20_PDM9.mp3,4,3,lipstick,Yes,No,0,361.5
566c9284d408ea000519c6d7,1,lexical,EXP_04_PDM9.mp3,4,3,hamster,No,No,1,883.5
5904f5ca56cdc40001bc5629,24,phonological,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,505.6
5904f5ca56cdc40001bc5629,25,phonological,EXP_66_PDM9.mp3,4,3,octopus,No,Yes,0,701.5
5d5338103c1b020018f36359,25,lexical,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,346.9
5d5338103c1b020018f36359,35,lexical,EXP_12_PDM9.mp3,4,3,boiler,Yes,No,0,333.4
5e0e1f62814bba56ea1a86dd,15,phonological,EXP_17_PDM9.mp3,4,3,container,No,No,1,249.2
5e0e1f62814bba56ea1a86dd,21,phonological,EXP_66_PDM9.mp3,4,3,octopus,No,No,1,304.4
5ef33c05f4c5240413ef9ac2,10,phonological,EXP_23_PDM9.mp3,4,3,cupboard,Yes,Yes,1,280.8
5ef33c05f4c5240413ef9ac2,20,phonological,EXP_04_PDM9.mp3,4,3,hamster,Yes,Yes,1,314.8999999
5ef981cf234db67251c1e0d7,19,lexical,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,304.9
630cc9747cb664e8a03c29f0,15,lexical,EXP_12_PDM9.mp3,4,3,boiler,Yes,No,0,358.2
630cc9747cb664e8a03c29f0,25,lexical,EXP_23_PDM9.mp3,4,3,cupboard,Yes,No,0,271.2
63b6f427867a577caa1599ac,11,lexical,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,323.1
63b6f427867a577caa1599ac,15,lexical,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,840
63b727ff899db0b1392413ed,3,visual,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,819.3
63b727ff899db0b1392413ed,25,visual,EXP_23_PDM9.mp3,4,3,cupboard,Yes,Yes,1,564.3000002
63b727ff899db0b1392413ed,37,visual,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,1525.2
63d83a19b8acced30d2e0d32,12,lexical,EXP_12_PDM9.mp3,4,3,boiler,Yes,No,0,626.9000001
63d83a19b8acced30d2e0d32,17,lexical,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,389.5999999
63d83a19b8acced30d2e0d32,18,lexical,EXP_44_PDM9.mp3,4,3,guitar,Yes,No,0,720.5
63d83a19b8acced30d2e0d32,36,lexical,EXP_20_PDM9.mp3,4,3,lipstick,Yes,No,0,759.5999999
6474a3e5e30533eab9b00caf,32,visual,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,377.8
650d919db7601b602ef62749,24,lexical,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,266.6
65181fae8a8ef423f9ec80eb,6,lexical,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,539.5
651db35fa24e2e0609d14a9f,23,visual,EXP_66_PDM9.mp3,4,3,octopus,Yes,Yes,1,1001.8
651db35fa24e2e0609d14a9f,24,visual,EXP_04_PDM9.mp3,4,3,hamster,Yes,Yes,1,667.6
651db35fa24e2e0609d14a9f,29,visual,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,1026.2
651db35fa24e2e0609d14a9f,31,visual,EXP_48_PDM9.mp3,4,3,detector,No,No,1,797.3
651f877f99a86ed3d73471c5,3,phonological,EXP_12_PDM9.mp3,4,3,boiler,Yes,No,0,568
651f877f99a86ed3d73471c5,30,phonological,EXP_66_PDM9.mp3,4,3,octopus,No,No,1,345
651db35fa24e2e0609d14a9f,9,visual,EXP_72_PDM9.mp3,5,3,kangaroo,Yes,Yes,1,1053.5
566c9284d408ea000519c6d7,19,lexical,EXP_40_PDM9.mp3,4,3,motorbike,Yes,Yes,1,312.5
566c9284d408ea000519c6d7,36,lexical,EXP_48_PDM9.mp3,4,3,detector,Yes,No,0,246.9
5ef981cf234db67251c1e0d7,32,lexical,EXP_48_PDM9.mp3,4,3,detector,Yes,Yes,1,317.8
5f47f0dd26b052111e2d323b,17,lexical,EXP_48_PDM9.mp3,4,3,detector,Yes,Yes,1,535.8999999
600cb9f465eb1c40307723a8,6,lexical,EXP_23_PDM9.mp3,4,3,cupboard,Yes,Yes,1,582.2
630cc9747cb664e8a03c29f0,32,lexical,EXP_48_PDM9.mp3,4,3,detector,Yes,Yes,1,356.9
63b6f427867a577caa1599ac,37,lexical,EXP_48_PDM9.mp3,4,3,detector,Yes,No,0,2012.3
63d3f99eac52371a49e65825,27,lexical,EXP_80_PDM9.mp3,4,3,leopard,No,No,1,112.4
63d3f99eac52371a49e65825,32,lexical,EXP_17_PDM9.mp3,4,3,container,Yes,Yes,1,235.4
6474a3e5e30533eab9b00caf,23,visual,EXP_40_PDM9.mp3,4,3,motorbike,Yes,No,0,399.4000001
6474a3e5e30533eab9b00caf,28,visual,EXP_48_PDM9.mp3,4,3,detector,No,No,1,669.3
65181fae8a8ef423f9ec80eb,29,lexical,EXP_48_PDM9.mp3,4,3,detector,Yes,Yes,1,164.6
651db35fa24e2e0609d14a9f,19,visual,EXP_80_PDM9.mp3,4,3,leopard,No,No,1,866
651db35fa24e2e0609d14a9f,30,visual,EXP_44_PDM9.mp3,4,3,guitar,Yes,Yes,1,600.5
651f877f99a86ed3d73471c5,7,phonological,EXP_48_PDM9.mp3,4,3,detector,No,No,1,806
63d3f99eac52371a49e65825,19,lexical,EXP_72_PDM9.mp3,5,3,kangaroo,No,No,1,835.8
63d83a19b8acced30d2e0d32,31,lexical,EXP_55_PDM9.mp3,5,3,scissors,Yes,No,0,454.6000004
566c9284d408ea000519c6d7,40,lexical,EXP_63_PDM9.mp3,5,3,ladybird,No,No,1,304.9
5ef981cf234db67251c1e0d7,26,lexical,EXP_32_PDM9.mp3,5,3,computer,Yes,Yes,1,739
5ef33c05f4c5240413ef9ac2,5,phonological,EXP_37_PDM9.mp3,5,3,cockerel,No,No,1,220
5f47f0dd26b052111e2d323b,5,lexical,EXP_37_PDM9.mp3,5,3,cockerel,No,No,1,420.1999998
630cc9747cb664e8a03c29f0,22,lexical,EXP_37_PDM9.mp3,5,3,cockerel,No,Yes,0,647.8
63d83a19b8acced30d2e0d32,38,lexical,EXP_76_PDM9.mp3,5,3,headphones,Yes,No,0,829.6999998
56522521812a980005fe67cc,30,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,251.6
5904f5ca56cdc40001bc5629,6,phonological,EXP_04_PDM9.mp3,4,3,hamster,Yes,Yes,1,273.3
5904f5ca56cdc40001bc5629,15,phonological,EXP_56_PDM9.mp3,4,3,penguin,Yes,Yes,1,283.1
5904f5ca56cdc40001bc5629,38,phonological,EXP_14_PDM9.mp3,4,3,lizard,Yes,timeout,0,3000.017
5d5338103c1b020018f36359,11,lexical,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,1065.3
5d5338103c1b020018f36359,16,lexical,EXP_20_PDM9.mp3,4,3,lipstick,Yes,Yes,1,324.5
5d5338103c1b020018f36359,17,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,464.2
5d863f244d401800016ece02,8,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,1051
5d863f244d401800016ece02,36,visual,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,736.9
5e0e1f62814bba56ea1a86dd,4,phonological,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,374.6
5e0e1f62814bba56ea1a86dd,8,phonological,EXP_78_PDM9.mp3,4,3,trampoline,No,Yes,0,675.4
5e0e1f62814bba56ea1a86dd,35,phonological,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,251.2
5ef33c05f4c5240413ef9ac2,28,phonological,EXP_18_PDM9.mp3,4,3,dolphin,Yes,Yes,1,297.3
5ef33c05f4c5240413ef9ac2,31,phonological,EXP_78_PDM9.mp3,4,3,trampoline,No,No,1,260.1000001
5ef981cf234db67251c1e0d7,5,lexical,EXP_20_PDM9.mp3,4,3,lipstick,Yes,Yes,1,949.1
5ef981cf234db67251c1e0d7,21,lexical,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,349.9
5ef981cf234db67251c1e0d7,33,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,339.1
5f47f0dd26b052111e2d323b,14,lexical,EXP_20_PDM9.mp3,4,3,lipstick,Yes,Yes,1,458.5
5f47f0dd26b052111e2d323b,32,lexical,EXP_18_PDM9.mp3,4,3,dolphin,No,No,1,527.3999999
5f47f0dd26b052111e2d323b,36,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,400
600cb9f465eb1c40307723a8,4,lexical,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,540.4
600cb9f465eb1c40307723a8,12,lexical,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,418.4
600cb9f465eb1c40307723a8,38,lexical,EXP_66_PDM9.mp3,4,3,octopus,No,No,1,653.4
630cc9747cb664e8a03c29f0,5,lexical,EXP_20_PDM9.mp3,4,3,lipstick,Yes,No,0,535
630cc9747cb664e8a03c29f0,13,lexical,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,361.6
630cc9747cb664e8a03c29f0,34,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,470.8
630cc9747cb664e8a03c29f0,35,lexical,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,347.1
63b6f427867a577caa1599ac,31,lexical,EXP_18_PDM9.mp3,4,3,dolphin,No,Yes,0,648.8
63b6f427867a577caa1599ac,32,lexical,EXP_20_PDM9.mp3,4,3,lipstick,Yes,Yes,1,160.2
63b727ff899db0b1392413ed,4,visual,EXP_17_PDM9.mp3,4,3,container,Yes,timeout,0,3003.119
63b727ff899db0b1392413ed,14,visual,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,689.7
63d3f99eac52371a49e65825,26,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,128.6
63d3f99eac52371a49e65825,34,lexical,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,269.3
63d83a19b8acced30d2e0d32,14,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,579.4000001
6400e3697879c55c323f34d0,1,phonological,EXP_18_PDM9.mp3,4,3,dolphin,Yes,No,0,994.1000001
6400e3697879c55c323f34d0,19,phonological,EXP_20_PDM9.mp3,4,3,lipstick,Yes,Yes,1,710.5999999
6400e3697879c55c323f34d0,24,phonological,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,389.2
6400e3697879c55c323f34d0,33,phonological,EXP_17_PDM9.mp3,4,3,container,No,Yes,0,305.8
64626c991bcb3a8bbd2880d8,3,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,956
64626c991bcb3a8bbd2880d8,25,lexical,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,211
6474a3e5e30533eab9b00caf,9,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,543.8000002
6474a3e5e30533eab9b00caf,30,visual,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,615.5999999
650d919db7601b602ef62749,21,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,1742.8
650d919db7601b602ef62749,34,lexical,EXP_56_PDM9.mp3,4,3,penguin,No,No,1,287.9
650d919db7601b602ef62749,40,lexical,EXP_18_PDM9.mp3,4,3,dolphin,No,No,1,498.9
65181fae8a8ef423f9ec80eb,3,lexical,EXP_14_PDM9.mp3,4,3,lizard,No,No,1,433.9
65181fae8a8ef423f9ec80eb,7,lexical,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,561
65181fae8a8ef423f9ec80eb,8,lexical,EXP_18_PDM9.mp3,4,3,dolphin,No,No,1,449.3
65181fae8a8ef423f9ec80eb,30,lexical,EXP_49_PDM9.mp3,4,3,statue,Yes,No,0,1126.4
651f877f99a86ed3d73471c5,18,phonological,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,458
651f877f99a86ed3d73471c5,29,phonological,EXP_18_PDM9.mp3,4,3,dolphin,Yes,Yes,1,318
651f877f99a86ed3d73471c5,33,phonological,EXP_20_PDM9.mp3,4,3,lipstick,Yes,Yes,1,338
56522521812a980005fe67cc,40,lexical,EXP_37_PDM9.mp3,5,3,cockerel,No,Yes,0,276.7
56522521812a980005fe67cc,16,lexical,EXP_55_PDM9.mp3,5,3,scissors,Yes,Yes,1,536
5d5338103c1b020018f36359,24,lexical,EXP_37_PDM9.mp3,5,3,cockerel,No,No,1,479.7
5e0e1f62814bba56ea1a86dd,22,phonological,EXP_55_PDM9.mp3,5,3,scissors,Yes,Yes,1,265.2
5ef33c05f4c5240413ef9ac2,1,phonological,EXP_38_PDM9.mp3,5,3,jellyfish,No,No,1,1008.9
5ef33c05f4c5240413ef9ac2,24,phonological,EXP_55_PDM9.mp3,5,3,scissors,Yes,Yes,1,234.8
630cc9747cb664e8a03c29f0,33,lexical,EXP_55_PDM9.mp3,5,3,scissors,Yes,No,0,337.7
63b727ff899db0b1392413ed,13,visual,EXP_55_PDM9.mp3,5,3,scissors,Yes,No,0,683.3999999
